-0.0817
-0.237
-0.426
-0.6859999999999999
-1.0
-1.36
-1.78
-2.17
-2.49
-2.76
-2.96
-3.06
-3.07
-2.98
-2.8
-2.54
-2.22
-1.83
-1.39
-1.03
-0.703
-0.433
-0.237
-0.0766
