-24.4
-24.4
-24.4
-24.4
-24.4
-24.5
-24.5
-24.5
-24.6
-24.7
-24.8
-24.9
-25.0
-25.1
-25.3
-25.4
-25.6
-25.7
-25.8
-26.0
-26.1
-26.1
-26.2
-26.2
